EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, STUTTGART/ECHTERDINGEN (STAID: 2763).
Blended and updated with sources: 115709 910738 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
115709,19680120,   23,    0
115709,19680121,   11,    0
115709,19680122,   11,    0
115709,19680123,    9,    0
115709,19680124,   44,    0
115709,19680125,   49,    0
115709,19680126,   80,    0
115709,19680127,   44,    0
115709,19680128,   39,    0
115709,19680129,   24,    0
115709,19680130,   10,    0
115709,19680131,    7,    0
115709,19680201,   23,    0
115709,19680202,   14,    0
115709,19680203,   21,    0
115709,19680204,   14,    0
115709,19680205,   20,    0
115709,19680206,   16,    0
115709,19680207,   17,    0
115709,19680208,   13,    0
115709,19680209,   21,    0
115709,19680210,   35,    0
115709,19680211,   16,    0
115709,19680212,    9,    0
115709,19680213,   24,    0
115709,19680214,   14,    0
115709,19680215,   16,    0
115709,19680216,   38,    0
115709,19680217,   18,    0
115709,19680218,   16,    0
115709,19680219,   11,    0
115709,19680220,   29,    0
115709,19680221,   19,    0
115709,19680222,   15,    0
115709,19680223,   22,    0
115709,19680224,   36,    0
115709,19680225,   31,    0
115709,19680226,   46,    0
115709,19680227,   42,    0
115709,19680228,   37,    0
115709,19680229,   17,    0
115709,19680301,   33,    0
115709,19680302,   29,    0
115709,19680303,   16,    0
115709,19680304,   30,    0
115709,19680305,   44,    0
115709,19680306,   66,    0
115709,19680307,   31,    0
115709,19680308,   25,    0
115709,19680309,   23,    0
115709,19680310,   61,    0
115709,19680311,   66,    0
115709,19680312,   16,    0
115709,19680313,   20,    0
115709,19680314,   60,    0
115709,19680315,   62,    0
115709,19680316,   26,    0
115709,19680317,   71,    0
115709,19680318,   90,    0
115709,19680319,   46,    0
115709,19680320,   36,    0
115709,19680321,   42,    0
115709,19680322,   57,    0
115709,19680323,   49,    0
115709,19680324,   18,    0
115709,19680325,   14,    0
115709,19680326,   26,    0
115709,19680327,   11,    0
115709,19680328,    9,    0
115709,19680329,   12,    0
115709,19680330,   12,    0
115709,19680331,   29,    0
115709,19680401,   15,    0
115709,19680402,   31,    0
115709,19680403,   55,    0
115709,19680404,   29,    0
115709,19680405,   18,    0
115709,19680406,   21,    0
115709,19680407,   22,    0
115709,19680408,   42,    0
115709,19680409,   20,    0
115709,19680410,   21,    0
115709,19680411,   38,    0
115709,19680412,   31,    0
115709,19680413,   33,    0
115709,19680414,   23,    0
115709,19680415,   26,    0
115709,19680416,   21,    0
115709,19680417,   21,    0
115709,19680418,   13,    0
115709,19680419,   19,    0
115709,19680420,   13,    0
115709,19680421,   16,    0
115709,19680422,   12,    0
115709,19680423,   24,    0
115709,19680424,   39,    0
115709,19680425,   35,    0
115709,19680426,   19,    0
115709,19680427,   18,    0
115709,19680428,   30,    0
115709,19680429,   28,    0
115709,19680430,   39,    0
115709,19680501,   49,    0
115709,19680502,   24,    0
115709,19680503,   24,    0
115709,19680504,   25,    0
115709,19680505,   36,    0
115709,19680506,   35,    0
115709,19680507,   57,    0
115709,19680508,   24,    0
115709,19680509,   16,    0
115709,19680510,   49,    0
115709,19680511,   18,    0
115709,19680512,   32,    0
115709,19680513,   16,    0
115709,19680514,   20,    0
115709,19680515,   12,    0
115709,19680516,   32,    0
115709,19680517,   43,    0
115709,19680518,   36,    0
115709,19680519,   16,    0
115709,19680520,   28,    0
115709,19680521,   40,    0
115709,19680522,   24,    0
115709,19680523,   20,    0
115709,19680524,   18,    0
115709,19680525,   28,    0
115709,19680526,   18,    0
115709,19680527,   23,    0
115709,19680528,   32,    0
115709,19680529,   31,    0
115709,19680530,   38,    0
115709,19680531,   35,    0
115709,19680601,   32,    0
115709,19680602,   13,    0
115709,19680603,   18,    0
115709,19680604,   32,    0
115709,19680605,   17,    0
115709,19680606,   25,    0
115709,19680607,   23,    0
115709,19680608,   25,    0
115709,19680609,   32,    0
115709,19680610,   31,    0
115709,19680611,   33,    0
115709,19680612,   30,    0
115709,19680613,   39,    0
115709,19680614,   22,    0
115709,19680615,   33,    0
115709,19680616,   27,    0
115709,19680617,   18,    0
115709,19680618,   13,    0
115709,19680619,   19,    0
115709,19680620,   32,    0
115709,19680621,   45,    0
115709,19680622,   27,    0
115709,19680623,   27,    0
115709,19680624,   36,    0
115709,19680625,   30,    0
115709,19680626,   28,    0
115709,19680627,   27,    0
115709,19680628,   44,    0
115709,19680629,   45,    0
115709,19680630,   15,    0
115709,19680701,   26,    0
115709,19680702,   25,    0
115709,19680703,   35,    0
115709,19680704,   17,    0
115709,19680705,   14,    0
115709,19680706,   36,    0
115709,19680707,   22,    0
115709,19680708,   24,    0
115709,19680709,   14,    0
115709,19680710,   15,    0
115709,19680711,   66,    0
115709,19680712,   25,    0
115709,19680713,   11,    0
115709,19680714,   22,    0
115709,19680715,   58,    0
115709,19680716,   34,    0
115709,19680717,   17,    0
115709,19680718,   28,    0
115709,19680719,   20,    0
115709,19680720,   34,    0
115709,19680721,   36,    0
115709,19680722,   13,    0
115709,19680723,   22,    0
115709,19680724,   21,    0
115709,19680725,   22,    0
115709,19680726,   30,    0
115709,19680727,   18,    0
115709,19680728,   20,    0
115709,19680729,   20,    0
115709,19680730,   21,    0
115709,19680731,   19,    0
115709,19680801,   18,    0
115709,19680802,   16,    0
115709,19680803,   41,    0
115709,19680804,   15,    0
115709,19680805,   13,    0
115709,19680806,   22,    0
115709,19680807,   15,    0
115709,19680808,   20,    0
115709,19680809,   27,    0
115709,19680810,   17,    0
115709,19680811,   16,    0
115709,19680812,   28,    0
115709,19680813,   31,    0
115709,19680814,   56,    0
115709,19680815,   35,    0
115709,19680816,   41,    0
115709,19680817,   33,    0
115709,19680818,   46,    0
115709,19680819,   29,    0
115709,19680820,    9,    0
115709,19680821,   13,    0
115709,19680822,   16,    0
115709,19680823,   32,    0
115709,19680824,   28,    0
115709,19680825,   24,    0
115709,19680826,   17,    0
115709,19680827,   17,    0
115709,19680828,   12,    0
115709,19680829,   19,    0
115709,19680830,   44,    0
115709,19680831,   53,    0
115709,19680901,   19,    0
115709,19680902,   16,    0
115709,19680903,   20,    0
115709,19680904,   30,    0
115709,19680905,   18,    0
115709,19680906,   15,    0
115709,19680907,   19,    0
115709,19680908,   17,    0
115709,19680909,   17,    0
115709,19680910,   26,    0
115709,19680911,   19,    0
115709,19680912,   21,    0
115709,19680913,    8,    0
115709,19680914,   12,    0
115709,19680915,   20,    0
115709,19680916,   20,    0
115709,19680917,   35,    0
115709,19680918,   17,    0
115709,19680919,   11,    0
115709,19680920,   20,    0
115709,19680921,   23,    0
115709,19680922,   45,    0
115709,19680923,   58,    0
115709,19680924,   63,    0
115709,19680925,   26,    0
115709,19680926,    9,    0
115709,19680927,   13,    0
115709,19680928,   25,    0
115709,19680929,   28,    0
115709,19680930,   53,    0
115709,19681001,   43,    0
115709,19681002,   35,    0
115709,19681003,   21,    0
115709,19681004,    8,    0
115709,19681005,   12,    0
115709,19681006,   19,    0
115709,19681007,   25,    0
115709,19681008,   19,    0
115709,19681009,   50,    0
115709,19681010,   21,    0
115709,19681011,   40,    0
115709,19681012,   37,    0
115709,19681013,   38,    0
115709,19681014,   16,    0
115709,19681015,   17,    0
115709,19681016,   13,    0
115709,19681017,   18,    0
115709,19681018,   12,    0
115709,19681019,   17,    0
115709,19681020,   12,    0
115709,19681021,    8,    0
115709,19681022,    9,    0
115709,19681023,   11,    0
115709,19681024,   11,    0
115709,19681025,   14,    0
115709,19681026,   10,    0
115709,19681027,    5,    0
115709,19681028,    7,    0
115709,19681029,   25,    0
115709,19681030,    6,    0
115709,19681031,   11,    0
115709,19681101,   13,    0
115709,19681102,   17,    0
115709,19681103,   21,    0
115709,19681104,   35,    0
115709,19681105,   39,    0
115709,19681106,   12,    0
115709,19681107,    9,    0
115709,19681108,   17,    0
115709,19681109,   22,    0
115709,19681110,   12,    0
115709,19681111,    9,    0
115709,19681112,   19,    0
115709,19681113,   28,    0
115709,19681114,   47,    0
115709,19681115,   59,    0
115709,19681116,   48,    0
115709,19681117,   22,    0
115709,19681118,   18,    0
115709,19681119,   15,    0
115709,19681120,    3,    0
115709,19681121,   13,    0
115709,19681122,   23,    0
115709,19681123,   13,    0
115709,19681124,   48,    0
115709,19681125,   20,    0
115709,19681126,    8,    0
115709,19681127,    7,    0
115709,19681128,    3,    0
115709,19681129,    4,    0
115709,19681130,    5,    0
115709,19681201,    9,    0
115709,19681202,   22,    0
115709,19681203,   24,    0
115709,19681204,   17,    0
115709,19681205,   16,    0
115709,19681206,   17,    0
115709,19681207,    9,    0
115709,19681208,   32,    0
115709,19681209,   32,    0
115709,19681210,   19,    0
115709,19681211,   21,    0
115709,19681212,   17,    0
115709,19681213,   15,    0
115709,19681214,    8,    0
115709,19681215,   12,    0
115709,19681216,    8,    0
115709,19681217,   16,    0
115709,19681218,   14,    0
115709,19681219,   25,    0
115709,19681220,   18,    0
115709,19681221,   45,    0
115709,19681222,   27,    0
115709,19681223,   42,    0
115709,19681224,   37,    0
115709,19681225,   26,    0
115709,19681226,   39,    0
115709,19681227,   47,    0
115709,19681228,   44,    0
115709,19681229,   48,    0
115709,19681230,   16,    0
115709,19681231,   20,    0
115709,19690101,   36,    0
115709,19690102,   45,    0
115709,19690103,   35,    0
115709,19690104,   21,    0
115709,19690105,   21,    0
115709,19690106,   10,    0
115709,19690107,   10,    0
115709,19690108,   10,    0
115709,19690109,    7,    0
115709,19690110,    8,    0
115709,19690111,   14,    0
115709,19690112,    8,    0
115709,19690113,   10,    0
115709,19690114,   12,    0
115709,19690115,   28,    0
115709,19690116,   18,    0
115709,19690117,   25,    0
115709,19690118,   35,    0
115709,19690119,   38,    0
115709,19690120,   10,    0
115709,19690121,    7,    0
115709,19690122,    6,    0
115709,19690123,   19,    0
115709,19690124,   13,    0
115709,19690125,    5,    0
115709,19690126,   12,    0
115709,19690127,   15,    0
115709,19690128,   14,    0
115709,19690129,   57,    0
115709,19690130,   43,    0
115709,19690131,   54,    0
115709,19690201,   33,    0
115709,19690202,   70,    0
115709,19690203,   33,    0
115709,19690204,   31,    0
115709,19690205,   40,    0
115709,19690206,   16,    0
115709,19690207,   34,    0
115709,19690208,   42,    0
115709,19690209,   45,    0
115709,19690210,   52,    0
115709,19690211,   27,    0
115709,19690212,   34,    0
115709,19690213,   36,    0
115709,19690214,   35,    0
115709,19690215,   40,    0
115709,19690216,   52,    0
115709,19690217,   19,    0
115709,19690218,   15,    0
115709,19690219,   11,    0
115709,19690220,   26,    0
115709,19690221,   14,    0
115709,19690222,   12,    0
115709,19690223,   20,    0
115709,19690224,    4,    0
115709,19690225,   12,    0
115709,19690226,   30,    0
115709,19690227,   14,    0
115709,19690228,   31,    0
115709,19690301,   29,    0
115709,19690302,   16,    0
115709,19690303,   24,    0
115709,19690304,   34,    0
115709,19690305,   62,    0
115709,19690306,   35,    0
115709,19690307,    8,    0
115709,19690308,   10,    0
115709,19690309,   14,    0
115709,19690310,   11,    0
115709,19690311,   59,    0
115709,19690312,   43,    0
115709,19690313,   33,    0
115709,19690314,   10,    0
115709,19690315,   17,    0
115709,19690316,   23,    0
115709,19690317,   34,    0
115709,19690318,   23,    0
115709,19690319,   32,    0
115709,19690320,   27,    0
115709,19690321,   38,    0
115709,19690322,   30,    0
115709,19690323,   15,    0
115709,19690324,   31,    0
115709,19690325,   30,    0
115709,19690326,   25,    0
115709,19690327,   40,    0
115709,19690328,   25,    0
115709,19690329,   19,    0
115709,19690330,   57,    0
115709,19690331,   81,    0
115709,19690401,   66,    0
115709,19690402,   29,    0
115709,19690403,   29,    0
115709,19690404,   54,    0
115709,19690405,   57,    0
115709,19690406,   44,    0
115709,19690407,   20,    0
115709,19690408,   31,    0
115709,19690409,   25,    0
115709,19690410,   18,    0
115709,19690411,   61,    0
115709,19690412,   90,    0
115709,19690413,   50,    0
115709,19690414,   27,    0
115709,19690415,   60,    0
115709,19690416,   65,    0
115709,19690417,   50,    0
115709,19690418,   46,    0
115709,19690419,   29,    0
115709,19690420,   16,    0
115709,19690421,   27,    0
115709,19690422,   45,    0
115709,19690423,   63,    0
115709,19690424,   48,    0
115709,19690425,   26,    0
115709,19690426,   23,    0
115709,19690427,   21,    0
115709,19690428,   15,    0
115709,19690429,   35,    0
115709,19690430,   29,    0
115709,19690501,   14,    0
115709,19690502,   19,    0
115709,19690503,   24,    0
115709,19690504,   22,    0
115709,19690505,   22,    0
115709,19690506,   32,    0
115709,19690507,   32,    0
115709,19690508,   19,    0
115709,19690509,   21,    0
115709,19690510,   39,    0
115709,19690511,   21,    0
115709,19690512,    9,    0
115709,19690513,   16,    0
115709,19690514,   26,    0
115709,19690515,   21,    0
115709,19690516,   34,    0
115709,19690517,   24,    0
115709,19690518,   44,    0
115709,19690519,   47,    0
115709,19690520,   33,    0
115709,19690521,   12,    0
115709,19690522,   14,    0
115709,19690523,   16,    0
115709,19690524,   34,    0
115709,19690525,   24,    0
115709,19690526,   25,    0
115709,19690527,   16,    0
115709,19690528,   24,    0
115709,19690529,   37,    0
115709,19690530,   27,    0
115709,19690531,   59,    0
115709,19690601,   27,    0
115709,19690602,   24,    0
115709,19690603,   52,    0
115709,19690604,   38,    0
115709,19690605,   34,    0
115709,19690606,   41,    0
115709,19690607,   34,    0
115709,19690608,   30,    0
115709,19690609,   23,    0
115709,19690610,   23,    0
115709,19690611,   38,    0
115709,19690612,   32,    0
115709,19690613,   15,    0
115709,19690614,   13,    0
115709,19690615,   11,    0
115709,19690616,   13,    0
115709,19690617,   24,    0
115709,19690618,   20,    0
115709,19690619,   28,    0
115709,19690620,   19,    0
115709,19690621,   19,    0
115709,19690622,   13,    0
115709,19690623,   24,    0
115709,19690624,   39,    0
115709,19690625,   54,    0
115709,19690626,   30,    0
115709,19690627,   13,    0
115709,19690628,   31,    0
115709,19690629,   13,    0
115709,19690630,   22,    0
115709,19690701,   12,    0
115709,19690702,   10,    0
115709,19690703,   11,    0
115709,19690704,   16,    0
115709,19690705,   15,    0
115709,19690706,   13,    0
115709,19690707,   45,    0
115709,19690708,   34,    0
115709,19690709,   35,    0
115709,19690710,   24,    0
115709,19690711,   31,    0
115709,19690712,   35,    0
115709,19690713,   23,    0
115709,19690714,   16,    0
115709,19690715,   23,    0
115709,19690716,   11,    0
115709,19690717,   25,    0
115709,19690718,   25,    0
115709,19690719,   15,    0
115709,19690720,   36,    0
115709,19690721,   20,    0
115709,19690722,   15,    0
115709,19690723,   18,    0
115709,19690724,   12,    0
115709,19690725,   25,    0
115709,19690726,   21,    0
115709,19690727,   20,    0
115709,19690728,   10,    0
115709,19690729,   23,    0
115709,19690730,   25,    0
115709,19690731,   15,    0
115709,19690801,   12,    0
115709,19690802,   20,    0
115709,19690803,   12,    0
115709,19690804,   13,    0
115709,19690805,   14,    0
