date,day_of_week,month,year,week_of_year,Getränke_sales,Coffee_sales,Flat White auf Eis_sales,Hafer Flat White auf ice_sales,Decaf Flat White auf Ice_sales,Coldbrew_sales,Flat White auf Eis._sales,Cold Brew_sales,Hafer Flat White auf Eis_sales,Espresso Tonic_sales,Decaf Flat White auf Eis_sales,Nitro Americano_sales,_sales,Getränke_count,Coffee_count,Flat White auf Eis_count,Hafer Flat White auf ice_count,Decaf Flat White auf Ice_count,Coldbrew_count,Flat White auf Eis._count,Cold Brew_count,Hafer Flat White auf Eis_count,Espresso Tonic_count,Decaf Flat White auf Eis_count,Nitro Americano_count,_count,precipitation,temperature_mean,temperature_max,temperature_min,sunshine_duration,cloud_cover,wind_speed,humidity,pressure,snow_depth
2022-09-17,Saturday,September,2022,37,1766.8,27.8,4.2,0.0,0.0,0.0,0.0,15.2,4.2,4.2,0.0,0.0,0.0,732,7.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,3.6,10.0,14.1,7.5,3.6,,4.9,80.0,1014.6,
2022-09-18,Sunday,September,2022,37,1648.9,41.4,16.8,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.6,0.0,626,10.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.2,10.8,14.2,8.0,1.6,,4.5,75.0,1017.0,
2022-09-19,Monday,September,2022,38,853.5,24.6,12.6,0.0,0.0,0.0,0.0,0.0,4.2,4.2,0.0,3.6,0.0,321,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.5,9.6,13.8,5.8,0.9,,3.5,84.0,1020.0,
2022-09-20,Tuesday,September,2022,38,898.86,35.4,4.2,0.0,0.0,0.0,0.0,0.0,12.6,4.2,0.0,14.4,0.0,373,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,10.0,15.0,4.3,4.0,,2.1,75.0,1023.1,
2022-09-21,Wednesday,September,2022,38,1176.4,48.2,4.2,0.0,0.0,0.0,0.0,15.2,21.0,4.2,0.0,3.6,0.0,425,12.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,8.9,16.2,2.8,10.5,,2.0,76.0,1025.4,
2022-09-22,Thursday,September,2022,38,1378.0,81.4,25.2,0.0,0.0,0.0,4.2,7.6,25.2,8.4,0.0,10.8,0.0,509,20.0,6.0,0.0,0.0,0.0,1.0,2.0,6.0,2.0,0.0,3.0,0.0,0.0,9.4,17.0,1.7,11.9,,1.9,72.0,1023.1,
2022-09-23,Friday,September,2022,38,1171.8,85.6,29.4,0.0,0.0,3.8,0.0,3.8,29.4,8.4,0.0,10.8,0.0,401,21.0,7.0,0.0,0.0,1.0,0.0,1.0,7.0,2.0,0.0,3.0,0.0,0.0,11.1,18.6,2.9,8.8,,1.2,75.0,1018.1,
2022-09-24,Saturday,September,2022,38,1277.7,24.200000000000003,0.0,0.0,0.0,0.0,4.2,3.8,12.6,0.0,0.0,3.6,0.0,488,6.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,4.4,12.1,15.4,8.4,0.2,,0.8,91.0,1013.3,
2022-09-25,Sunday,September,2022,38,1411.2,56.4,12.6,0.0,0.0,0.0,12.6,0.0,12.6,4.2,0.0,14.4,0.0,564,14.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,4.0,0.0,3.9,12.1,15.1,10.0,0.4,,2.1,88.0,1012.3,
2022-09-26,Monday,September,2022,39,882.0,16.200000000000003,4.2,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,3.6,0.0,338,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.3,11.3,15.9,6.7,3.6,,2.8,78.0,1008.2,
2022-09-27,Tuesday,September,2022,39,817.1,32.0,0.0,0.0,0.0,0.0,0.0,3.8,8.4,12.6,0.0,7.2,0.0,327,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,5.9,9.4,12.5,6.8,2.7,,4.3,81.0,1001.2,
2022-09-28,Wednesday,September,2022,39,847.2,11.4,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,7.2,0.0,373,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,9.3,12.0,5.6,0.4,,2.6,83.0,999.5,
2022-09-29,Thursday,September,2022,39,954.0,12.6,4.2,0.0,0.0,0.0,0.0,0.0,4.2,4.2,0.0,0.0,0.0,378,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,13.5,4.4,1.1,,1.0,81.0,1003.0,
2022-09-30,Friday,September,2022,39,1192.2,56.0,25.2,0.0,0.0,0.0,0.0,3.8,4.2,8.4,0.0,14.4,0.0,433,14.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,9.5,15.8,5.4,7.8,,1.1,81.0,1010.8,
2022-10-01,Saturday,October,2022,39,1559.7,35.6,4.2,0.0,0.0,0.0,4.2,3.8,8.4,4.2,0.0,10.8,0.0,596,9.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,,10.8,14.7,5.3,0.4,,2.8,83.0,1013.7,0.0
2022-10-02,Sunday,October,2022,39,1213.1,41.400000000000006,8.4,0.0,0.0,0.0,0.0,0.0,25.2,4.2,0.0,3.6,0.0,434,10.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,,12.6,18.1,10.3,0.2,,2.0,92.0,1020.0,0.0
2022-10-03,Monday,October,2022,40,1524.6,67.2,12.6,0.0,0.0,0.0,0.0,0.0,21.0,8.4,0.0,25.2,0.0,735,17.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,0.0,,10.4,15.4,5.2,4.2,,1.6,85.0,1026.5,0.0
2022-10-04,Tuesday,October,2022,40,917.6,51.330000000000005,12.6,0.0,0.0,0.0,0.0,0.0,27.33,4.2,0.0,7.2,0.0,306,13.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,,9.8,18.0,3.3,8.0,,1.0,87.0,1023.8,0.0
2022-10-05,Wednesday,October,2022,40,970.5,126.6,33.6,0.0,0.0,11.4,0.0,0.0,58.8,8.4,0.0,14.4,0.0,359,31.0,8.0,0.0,0.0,3.0,0.0,0.0,14.0,2.0,0.0,4.0,0.0,,14.5,23.8,4.9,11.0,,1.9,72.0,1021.6,0.0
2022-10-06,Thursday,October,2022,40,881.9,49.8,8.4,0.0,0.0,0.0,0.0,0.0,25.2,12.6,0.0,3.6,0.0,351,12.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,,14.1,17.9,9.2,2.4,,1.6,75.0,1028.5,0.0
2022-10-07,Friday,October,2022,40,1245.6,24.6,4.2,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,3.6,0.0,432,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,,14.1,18.0,11.2,9.8,,1.3,83.0,1024.8,0.0
2022-10-08,Saturday,October,2022,40,1888.2,106.2,29.4,0.0,0.0,0.0,0.0,0.0,46.2,12.6,0.0,18.0,0.0,721,26.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,5.0,0.0,,12.9,17.1,5.9,6.4,,2.4,78.0,1021.4,0.0
2022-10-09,Sunday,October,2022,40,1482.9,84.0,21.0,0.0,0.0,0.0,0.0,0.0,37.8,0.0,0.0,25.2,0.0,542,21.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,,10.2,15.8,3.8,10.3,,2.5,82.0,1022.9,0.0
2022-10-10,Monday,October,2022,41,1029.7,108.6,33.6,0.0,0.0,0.0,0.0,0.0,46.2,0.0,0.0,28.8,0.0,378,27.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,,14.1,21.3,8.6,3.9,,1.3,83.0,1018.0,0.0
2022-10-11,Tuesday,October,2022,41,870.7,16.8,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,302,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,13.1,15.5,10.1,0.4,,1.9,90.0,1023.3,0.0
2022-10-12,Wednesday,October,2022,41,1005.4,24.6,4.2,0.0,0.0,0.0,0.0,0.0,8.4,8.4,0.0,3.6,0.0,433,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,,12.4,16.2,8.6,2.2,,1.0,89.0,1023.3,0.0
2022-10-13,Thursday,October,2022,41,981.8,33.6,4.2,0.0,0.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,384,8.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,13.1,16.9,9.3,1.2,,1.4,87.0,1020.6,0.0
2022-10-14,Friday,October,2022,41,1140.8,40.2,0.0,0.0,0.0,0.0,0.0,0.0,12.6,16.8,0.0,10.8,0.0,448,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,,13.8,17.0,11.1,0.0,,1.5,89.0,1015.8,0.0
2022-10-15,Saturday,October,2022,41,1590.0,52.2,12.6,0.0,0.0,0.0,0.0,0.0,8.4,16.8,0.0,14.4,0.0,663,13.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,,15.9,18.6,13.8,1.2,,3.1,84.0,1010.9,0.0
2022-10-16,Sunday,October,2022,41,1625.7,181.8,33.6,0.0,0.0,0.0,0.0,0.0,63.0,42.0,0.0,43.2,0.0,621,45.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,12.0,0.0,,16.5,23.4,11.5,4.9,,1.0,81.0,1016.8,0.0
2022-10-17,Monday,October,2022,42,1114.5,124.2,25.2,0.0,0.0,0.0,0.0,0.0,79.8,8.4,0.0,10.8,0.0,476,30.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,3.0,0.0,,15.7,24.8,8.5,10.0,,1.4,80.0,1023.6,0.0
2022-10-18,Tuesday,October,2022,42,1026.0,57.60000000000001,12.6,0.0,0.0,0.0,0.0,0.0,33.6,4.2,0.0,7.2,0.0,342,14.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,,15.5,22.0,10.4,3.4,,1.7,84.0,1026.3,0.0
2022-10-19,Wednesday,October,2022,42,999.1,40.2,16.8,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,10.8,0.0,378,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,,13.0,16.2,9.0,0.0,,1.3,93.0,1024.5,0.0
2022-10-20,Thursday,October,2022,42,993.3,19.200000000000003,4.2,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,10.8,0.0,389,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,,12.4,16.4,7.0,2.0,,1.1,92.0,1017.5,0.0
2022-10-21,Friday,October,2022,42,1006.9,45.0,4.2,0.0,0.0,0.0,0.0,0.0,21.0,12.6,0.0,7.2,0.0,379,11.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,,14.4,17.4,11.0,0.2,,1.8,90.0,1012.8,0.0
2022-10-22,Saturday,October,2022,42,2310.6,181.2,63.0,0.0,0.0,0.0,0.0,0.0,71.4,25.2,0.0,21.6,0.0,833,44.0,15.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,6.0,0.0,,14.4,20.4,9.0,7.2,,1.8,80.0,1016.3,0.0
2022-10-23,Sunday,October,2022,42,1966.1,150.60000000000002,29.4,0.0,0.0,0.0,0.0,0.0,71.4,21.0,0.0,28.8,0.0,745,37.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,8.0,0.0,,14.6,20.5,7.1,5.0,,1.4,81.0,1014.7,0.0
2022-10-24,Monday,October,2022,43,822.8,28.2,8.4,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,7.2,0.0,325,7.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,,14.8,18.2,8.3,1.1,,2.2,80.0,1013.9,0.0
2022-10-25,Tuesday,October,2022,43,1191.8,45.00000000000001,16.8,0.0,0.0,0.0,0.0,0.0,16.8,4.2,0.0,7.2,0.0,429,11.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,,12.7,18.5,7.9,9.4,,1.6,83.0,1019.0,0.0
2022-10-26,Wednesday,October,2022,43,1052.5,85.2,21.0,0.0,0.0,0.0,4.2,0.0,33.6,8.4,0.0,18.0,0.0,387,21.0,5.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,5.0,0.0,,14.3,20.8,9.3,3.6,,1.7,82.0,1019.4,0.0
2022-10-27,Thursday,October,2022,43,1154.0,50.4,12.6,0.0,0.0,0.0,0.0,0.0,16.8,21.0,0.0,0.0,0.0,441,12.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,,13.3,21.7,5.7,9.0,,0.9,84.0,1025.1,0.0
2022-10-28,Friday,October,2022,43,1192.3,67.80000000000001,8.4,0.0,0.0,0.0,0.0,0.0,21.0,16.8,0.0,21.6,0.0,460,17.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,6.0,0.0,,14.5,22.7,9.4,1.9,,0.9,86.0,1024.0,0.0
2022-10-29,Saturday,October,2022,43,1902.8,166.20000000000002,42.0,0.0,0.0,0.0,0.0,0.0,84.0,29.4,0.0,10.8,0.0,731,40.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,3.0,0.0,,15.2,22.7,9.3,7.3,,0.9,84.0,1022.9,0.0
2022-10-30,Sunday,October,2022,43,1745.3,160.8,33.6,0.0,0.0,0.0,12.6,0.0,71.4,25.2,0.0,18.0,0.0,622,39.0,8.0,0.0,0.0,0.0,3.0,0.0,17.0,6.0,0.0,5.0,0.0,,14.0,21.9,8.3,7.8,,0.8,86.0,1020.6,0.0
2022-10-31,Monday,October,2022,44,1429.8,36.6,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,0.0,7.2,0.0,558,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,,10.9,17.4,6.1,3.7,,0.7,91.0,1019.9,0.0
2022-11-01,Tuesday,November,2022,44,1643.3,95.2,30.8,0.0,0.0,0.0,0.0,0.0,30.8,26.4,0.0,7.2,0.0,591,22.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,2.0,0.0,,,,,,,,,,
2022-11-02,Wednesday,November,2022,44,1053.8,12.4,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,3.6,0.0,373,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,
2022-11-03,Thursday,November,2022,44,1086.6,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
2022-11-04,Friday,November,2022,44,1162.8,55.60000000000001,17.6,0.0,0.0,0.0,4.4,0.0,8.8,17.6,0.0,7.2,0.0,412,13.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,,,,,,,,,,
2022-11-05,Saturday,November,2022,44,1740.8,4.4,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,621,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2022-11-06,Sunday,November,2022,44,1424.7,13.2,8.8,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,559,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2022-11-07,Monday,November,2022,45,1035.1,25.6,8.8,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,3.6,0.0,342,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,,,,
2022-11-08,Tuesday,November,2022,45,894.3,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
2022-11-09,Wednesday,November,2022,45,796.7,17.6,4.4,0.0,0.0,0.0,0.0,0.0,8.8,4.4,0.0,0.0,0.0,264,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,
2022-11-10,Thursday,November,2022,45,914.1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,13.2,0.0,0.0,0.0,342,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,,,,,,,,,,
2022-11-11,Friday,November,2022,45,1141.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,3.6,0.0,362,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,
2022-11-13,Sunday,November,2022,45,1768.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,3.6,0.0,627,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,
2022-11-14,Monday,November,2022,46,764.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
2022-11-15,Tuesday,November,2022,46,796.5,8.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2022-11-16,Wednesday,November,2022,46,905.9,17.6,8.8,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,337,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2022-11-17,Thursday,November,2022,46,902.5,13.2,4.4,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,351,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2022-11-18,Friday,November,2022,46,911.2,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,371,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,
2022-11-20,Sunday,November,2022,46,1340.7,30.000000000000004,4.4,0.0,0.0,0.0,4.4,0.0,0.0,17.6,0.0,3.6,0.0,517,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,,,,,,,,,,
2022-11-21,Monday,November,2022,47,787.9,4.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2022-11-22,Tuesday,November,2022,47,783.2,26.4,4.4,0.0,0.0,0.0,8.8,0.0,4.4,8.8,0.0,0.0,0.0,332,6.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,
2022-11-23,Wednesday,November,2022,47,953.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,830,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,
2022-11-24,Thursday,November,2022,47,965.9,12.4,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,324,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
2022-11-25,Friday,November,2022,47,914.5,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,306,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,
2022-11-26,Saturday,November,2022,47,1826.4,30.0,13.2,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,3.6,0.0,691,7.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,,,,
2022-11-27,Sunday,November,2022,47,1193.3,12.4,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,3.6,0.0,431,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,,,
2022-11-28,Monday,November,2022,48,796.2,13.2,8.8,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,281,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2022-11-29,Tuesday,November,2022,48,661.5,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
2022-12-01,Thursday,December,2022,48,775.5,15.2,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,10.8,0.0,276,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,,,,,,,,,,
2022-12-02,Friday,December,2022,48,847.1,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
2022-12-03,Saturday,December,2022,48,1580.3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
2022-12-04,Sunday,December,2022,48,1312.5,8.8,4.4,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,439,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
2022-12-06,Tuesday,December,2022,49,594.3,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,210,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
2022-12-07,Wednesday,December,2022,49,755.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,276,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,
2022-12-08,Thursday,December,2022,49,972.9,22.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,8.8,0.0,0.0,0.0,395,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,
2022-12-09,Friday,December,2022,49,989.5,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
2022-12-10,Saturday,December,2022,49,1675.7,13.2,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,576,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2022-12-12,Monday,December,2022,50,914.3,4.4,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,382,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2022-12-13,Tuesday,December,2022,50,713.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,4.4,8.8,0.0,0.0,0.0,245,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,
2022-12-15,Thursday,December,2022,50,655.0,4.4,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,220,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
